Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,374,0,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.ExternalLogins,,,,,"if ((Model.ExternalLogins?.Count ?? 0) > 0)      {    #line default  #line hidden  #nullable disable                WriteLiteral(""        <div class=\""col-md-6 col-md-offset-2\"">\r\n            <section>\r\n                <h3>Use another service to register.</h3>\r\n                <hr />\r\n\r\n                "");              __tagHelperExecutionContext = __tagHelperScopeManager.Begin(""form"", global::Microsoft.AspNetCore.Razor.TagHelpers.TagMode.StartTagAndEndTag, ""e2bd471169e837b86a0b14d5a7410bd310fd6cf0011a2f39ee3dadef0de2fbe131588"", async() => {                  WriteLiteral(""\r\n                    <div>\r\n                        <p>\r\n"");  #nullable restore  #line (43,30)-(45,1) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  foreach (var provider in Model.ExternalLogins!)                              {    #line default  #line hidden  #nullable disable                    WriteLiteral(""                                <button type=\""submit\"" class=\""btn btn-primary\"" name=\""provider\"""");                  BeginWriteAttribute(""value"", "" value=\"""", 2329, ""\"""", 2351, 1);                  WriteAttributeValue("""", 2337,   #nullable restore  #line (45,103)-(45,116) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  provider.Name    #line default  #line hidden  #nullable disable                  , 2337, 14, false);                  EndWriteAttribute();                  BeginWriteAttribute(""title"", "" title=\"""", 2352, ""\"""", 2407, 6);                  WriteAttributeValue("""", 2360, ""Log"", 2360, 3, true);                  WriteAttributeValue("" "", 2363, ""in"", 2364, 3, true);                  WriteAttributeValue("" "", 2366, ""using"", 2367, 6, true);                  WriteAttributeValue("" "", 2372, ""your"", 2373, 5, true);                  WriteAttributeValue("" "", 2377,   #nullable restore  #line (45,144)-(45,164) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  provider.DisplayName    #line default  #line hidden  #nullable disable                  , 2378, 21, false);                  WriteAttributeValue("" "", 2399, ""account"", 2400, 8, true);                  EndWriteAttribute();                  WriteLiteral("">"");                  Write(  #nullable restore  #line (45,175)-(45,195) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  provider.DisplayName    #line default  #line hidden  #nullable disable                  );                  WriteLiteral(""</button>\r\n"");  #nullable restore  #line (46,1)-(47,1) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""                              }    #line default  #line hidden  #nullable disable                    WriteLiteral(""                        </p>\r\n                    </div>\r\n                "");              }              );              __Microsoft_AspNetCore_Mvc_TagHelpers_FormTagHelper = CreateTagHelper<global::Microsoft.AspNetCore.Mvc.TagHelpers.FormTagHelper>();              __tagHelperExecutionContext.Add(__Microsoft_AspNetCore_Mvc_TagHelpers_FormTagHelper);              __Microsoft_AspNetCore_Mvc_TagHelpers_RenderAtEndOfFormTagHelper = CreateTagHelper<global::Microsoft.AspNetCore.Mvc.TagHelpers.RenderAtEndOfFormTagHelper>();              __tagHelperExecutionContext.Add(__Microsoft_AspNetCore_Mvc_TagHelpers_RenderAtEndOfFormTagHelper);              __tagHelperExecutionContext.AddHtmlAttribute(__tagHelperAttribute_10);              __Microsoft_AspNetCore_Mvc_TagHelpers_FormTagHelper.Page = (string)__tagHelperAttribute_11.Value;              __tagHelperExecutionContext.AddTagHelperAttribute(__tagHelperAttribute_11);              if (__Microsoft_AspNetCore_Mvc_TagHelpers_FormTagHelper.RouteValues == null)              {                  throw new InvalidOperationException(InvalidTagHelperIndexerAssignment(""asp-route-returnUrl"", ""Microsoft.AspNetCore.Mvc.TagHelpers.FormTagHelper"", ""RouteValues""));              }              BeginWriteTagHelperAttribute();              WriteLiteral(  #nullable restore  #line (40,94)-(40,109) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Model.ReturnUrl    #line default  #line hidden  #nullable disable              );              __tagHelperStringValueBuffer = EndWriteTagHelperAttribute();              __Microsoft_AspNetCore_Mvc_TagHelpers_FormTagHelper.RouteValues[""returnUrl""] = __tagHelperStringValueBuffer;              __tagHelperExecutionContext.AddTagHelperAttribute(""asp-route-returnUrl"", __Microsoft_AspNetCore_Mvc_TagHelpers_FormTagHelper.RouteValues[""returnUrl""], global::Microsoft.AspNetCore.Razor.TagHelpers.HtmlAttributeValueStyle.DoubleQuotes);              __Microsoft_AspNetCore_Mvc_TagHelpers_FormTagHelper.Method = (string)__tagHelperAttribute_9.Value;              __tagHelperExecutionContext.AddTagHelperAttribute(__tagHelperAttribute_9);              __tagHelperExecutionContext.AddHtmlAttribute(__tagHelperAttribute_12);              await __tagHelperRunner.RunAsync(__tagHelperExecutionContext);              if (!__tagHelperExecutionContext.Output.IsContentModified)              {                  await __tagHelperExecutionContext.SetOutputContentAsync();              }              Write(__tagHelperExecutionContext.Output);              __tagHelperExecutionContext = __tagHelperScopeManager.End();              WriteLiteral(""\r\n\r\n            </section>\r\n        </div>\r\n"");  #nullable restore  #line (53,1)-(54,1) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""      }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,350,12,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel,,,,,"WriteLiteral(  #nullable restore  #line (11,55)-(11,70) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Model.ReturnUrl    #line default  #line hidden  #nullable disable              );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,350,12,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.ReturnUrl,,,,,"WriteLiteral(  #nullable restore  #line (11,55)-(11,70) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Model.ReturnUrl    #line default  #line hidden  #nullable disable              );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,319,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (28,43)-(28,64) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,319,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (28,43)-(28,64) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,319,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.ConfirmPassword,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (28,43)-(28,64) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,296,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (27,33)-(27,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,296,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (27,33)-(27,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,296,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.ConfirmPassword,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (27,33)-(27,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,268,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (26,33)-(26,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,268,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (26,33)-(26,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,268,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.ConfirmPassword,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (26,33)-(26,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,244,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (23,43)-(23,57) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,244,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (23,43)-(23,57) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,244,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Password,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (23,43)-(23,57) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,221,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (22,33)-(22,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,221,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (22,33)-(22,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,221,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Password,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (22,33)-(22,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,193,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (21,33)-(21,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,193,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (21,33)-(21,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,193,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Password,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (21,33)-(21,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,169,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (18,43)-(18,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,169,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (18,43)-(18,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter32\B_RecipeApplication_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,169,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Email,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (18,43)-(18,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter32\B_RecipeApplication_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
